facility_id,name,state,agency,rec_area,lat,lon,reservable,booking,total_sites,electric,water,sewer,pets,campfires,max_rv_length_ft,confirmed_free,book_url,nps_url
232124,Wood River Group Overnight Area (Tent Only),ID,FS,Sawtooth National Forest,43.793056,-114.458889,True,partly,1,False,False,False,False,True,,False,https://www.recreation.gov/camping/campgrounds/232124,
232125,Yellowjacket,CA,FS,Eldorado National Forest,38.891667,-120.391667,True,partly,58,False,False,False,True,True,30,False,https://www.recreation.gov/camping/campgrounds/232125,
232126,Tracy Ridge,PA,FS,Allegheny National Forest,41.944167,-78.876111,True,reservable,200,False,False,False,True,True,99,False,https://www.recreation.gov/camping/campgrounds/232126,
232127,Willow Bay,PA,FS,Allegheny National Forest,41.987778,-78.910556,True,partly,109,True,False,False,True,True,60,False,https://www.recreation.gov/camping/campgrounds/232127,
232128,Twin Lakes,PA,FS,Allegheny National Forest,41.612222,-78.760833,True,reservable,59,True,False,False,False,False,40,False,https://www.recreation.gov/camping/campgrounds/232128,
232129,Lakeview Bighorn,WY,FS,Bighorn National Forest,44.177500,-107.216111,True,reservable,26,False,False,False,True,True,70,False,https://www.recreation.gov/camping/campgrounds/232129,
232130,Sitting Bull,WY,FS,Bighorn National Forest,44.183611,-107.208889,True,reservable,41,False,False,False,True,True,60,False,https://www.recreation.gov/camping/campgrounds/232130,
232131,West Tensleep Lake,WY,FS,Bighorn National Forest,44.258333,-107.215833,True,reservable,10,False,False,False,True,True,45,False,https://www.recreation.gov/camping/campgrounds/232131,
232132,Willow Park,WY,FS,Bighorn National Forest,44.183611,-107.237500,True,reservable,1,False,False,False,True,True,40,False,https://www.recreation.gov/camping/campgrounds/232132,
232133,Jeanette Lake,MN,FS,Superior National Forest,48.132222,-92.295833,True,partly,14,False,False,False,True,True,35,False,https://www.recreation.gov/camping/campgrounds/232133,
232134,Pfeiffer Lake,MN,FS,Superior National Forest,47.753056,-92.472222,True,partly,17,False,False,False,True,True,45,False,https://www.recreation.gov/camping/campgrounds/232134,
232136,Dinkey Creek,CA,FS,Sierra National Forest,37.068093,-119.157025,True,reservable,123,False,False,False,True,True,50,False,https://www.recreation.gov/camping/campgrounds/232136,
232137,Frenchman,CA,FS,Plumas National Forest,39.899722,-120.186667,True,partly,65,False,False,False,True,True,50,False,https://www.recreation.gov/camping/campgrounds/232137,
232138,Wheeler Gorge,CA,FS,Los Padres National Forest,34.511944,-119.273611,True,partly,89,False,False,False,True,False,45,False,https://www.recreation.gov/camping/campgrounds/232138,
232139,Lodgepole At Flaming Gorge,UT,FS,Ashley National Forest,40.813667,-109.465500,True,partly,36,False,False,False,True,False,63,False,https://www.recreation.gov/camping/campgrounds/232139,
232140,Sugarloaf 2 Campground,NH,FS,White Mountain National Forest,44.258056,-71.504444,True,reservable,33,False,False,False,True,True,30,False,https://www.recreation.gov/camping/campgrounds/232140,
232141,Signal Creek Campground,AK,FS,Tongass National Forest,55.408200,-131.699840,True,reservable,24,False,True,True,True,True,45,False,https://www.recreation.gov/camping/campgrounds/232141,
232142,Clear Creek Campground,AZ,FS,Coconino National Forest Recreation,34.515556,-111.764444,True,partly,19,False,False,False,True,True,,False,https://www.recreation.gov/camping/campgrounds/232142,
232143,Chavez Crossing,AZ,FS,Coconino National Forest Recreation,34.843611,-111.776389,True,reservable,3,False,False,False,True,True,35,False,https://www.recreation.gov/camping/campgrounds/232143,
232144,Dairy Springs,AZ,FS,Coconino National Forest Recreation,34.956146,-111.485407,True,reservable,32,False,False,False,True,True,40,False,https://www.recreation.gov/camping/campgrounds/232144,
232145,House Creek,CO,FS,San Juan National Forest,37.520278,-108.530556,True,reservable,49,True,False,False,True,True,50,False,https://www.recreation.gov/camping/campgrounds/232145,
232146,Mcphee Recreation Complex,CO,FS,San Juan National Forest,37.500000,-108.550000,True,reservable,97,True,True,False,True,True,50,False,https://www.recreation.gov/camping/campgrounds/232146,
232147,Pinegrove,AZ,FS,Coconino National Forest Recreation,35.030000,-111.463333,True,partly,69,False,False,False,True,True,42,False,https://www.recreation.gov/camping/campgrounds/232147,
232149,Clubhouse Lake,MN,FS,Chippewa National Forest,47.609722,-93.576944,True,partly,48,False,False,False,True,True,45,False,https://www.recreation.gov/camping/campgrounds/232149,
232150,Chippewa Loop,MN,FS,Chippewa National Forest,47.382430,-94.508506,True,partly,64,True,False,False,True,False,99,False,https://www.recreation.gov/camping/campgrounds/232150,
232151,Norway Beach Loop,MN,FS,Chippewa National Forest,47.378611,-94.521389,True,reservable,80,False,False,False,True,False,99,False,https://www.recreation.gov/camping/campgrounds/232151,
232152,Dinner Station,CO,FS,"Grand Mesa, Uncompahgre and Gunnison National Forest",38.905278,-106.586111,True,partly,23,False,False,False,True,False,99,False,https://www.recreation.gov/camping/campgrounds/232152,
232153,Lake Irwin,CO,FS,"Grand Mesa, Uncompahgre and Gunnison National Forest",38.881111,-107.106944,True,reservable,45,False,False,False,True,False,99,False,https://www.recreation.gov/camping/campgrounds/232153,
232154,Lakeview Gunnison,CO,FS,"Grand Mesa, Uncompahgre and Gunnison National Forest",38.817500,-106.580000,True,partly,69,True,False,False,True,False,99,False,https://www.recreation.gov/camping/campgrounds/232154,
232155,Lodgepole,CO,FS,"Grand Mesa, Uncompahgre and Gunnison National Forest",38.761111,-106.661111,True,partly,23,False,False,False,True,False,40,False,https://www.recreation.gov/camping/campgrounds/232155,
232156,One Mile,CO,FS,"Grand Mesa, Uncompahgre and Gunnison National Forest",38.727222,-106.759167,True,partly,29,True,False,False,True,False,99,False,https://www.recreation.gov/camping/campgrounds/232156,
232157,Rosy Lane,CO,FS,"Grand Mesa, Uncompahgre and Gunnison National Forest",38.730556,-106.746667,True,partly,23,True,False,False,True,False,50,False,https://www.recreation.gov/camping/campgrounds/232157,
232158,Bogan Flats Campground And Group,CO,FS,White River National Forest,39.099722,-107.258333,True,reservable,37,False,False,False,True,True,80,False,https://www.recreation.gov/camping/campgrounds/232158,
232159,Chapman Campground And Group,CO,FS,White River National Forest,39.308333,-106.633056,True,reservable,84,False,False,False,True,True,99,False,https://www.recreation.gov/camping/campgrounds/232159,
232160,Mollie B_White River,CO,FS,White River National Forest,39.376667,-106.813889,True,reservable,26,False,False,False,True,True,60,False,https://www.recreation.gov/camping/campgrounds/232160,
232161,Morris Hill Campground,VA,FS,George Washington & Jefferson National Forest,37.931111,-79.971111,True,reservable,57,False,False,False,True,True,45,False,https://www.recreation.gov/camping/campgrounds/232161,
232162,Trout Pond Recreation Area,WV,FS,George Washington & Jefferson National Forest,38.952778,-78.734722,True,reservable,52,True,False,False,True,True,99,False,https://www.recreation.gov/camping/campgrounds/232162,
232167,Mahogany Grove,NV,FS,Humboldt-Toiyabe National Forest Headquarters,36.311944,-115.616111,True,reservable,8,False,False,False,True,True,15,False,https://www.recreation.gov/camping/campgrounds/232167,
232168,Mcwilliams,NV,FS,Humboldt-Toiyabe National Forest Headquarters,36.309167,-115.682500,True,reservable,77,False,False,False,True,True,64,False,https://www.recreation.gov/camping/campgrounds/232168,
232169,Mountain View,ID,FS,Boise National Forest,44.078333,-115.602500,True,partly,15,False,False,False,True,False,70,False,https://www.recreation.gov/camping/campgrounds/232169,
232170,Park Creek (Idaho),ID,FS,Boise National Forest,44.117500,-115.581667,True,partly,26,False,False,False,False,False,195,False,https://www.recreation.gov/camping/campgrounds/232170,
232171,Covered Bridge,NH,FS,White Mountain National Forest,44.003333,-71.232222,True,reservable,50,False,False,False,True,False,35,False,https://www.recreation.gov/camping/campgrounds/232171,
232172,White Ledge Campground,NH,FS,White Mountain National Forest,43.954444,-71.213889,True,reservable,29,False,False,False,True,False,35,False,https://www.recreation.gov/camping/campgrounds/232172,
232173,Dolly Copp,NH,FS,White Mountain National Forest,44.332778,-71.219444,True,reservable,175,True,True,False,True,True,45,False,https://www.recreation.gov/camping/campgrounds/232173,
232174,Basin Campground,NH,FS,White Mountain National Forest,44.267500,-71.022778,True,reservable,21,False,False,False,True,False,40,False,https://www.recreation.gov/camping/campgrounds/232174,
232175,Cold River,NH,FS,White Mountain National Forest,44.264444,-71.013333,True,reservable,14,False,False,False,True,False,40,False,https://www.recreation.gov/camping/campgrounds/232175,
232176,Hastings Campground,ME,FS,White Mountain National Forest,44.351944,-70.984167,True,reservable,25,False,False,False,True,False,35,False,https://www.recreation.gov/camping/campgrounds/232176,
232177,Sugarloaf 1 Campground,NH,FS,White Mountain National Forest,44.260278,-71.504722,True,reservable,29,False,False,False,True,True,35,False,https://www.recreation.gov/camping/campgrounds/232177,
232178,Campton Campground,NH,FS,White Mountain National Forest,43.873333,-71.626667,True,reservable,91,False,False,False,True,False,50,False,https://www.recreation.gov/camping/campgrounds/232178,
232179,Waterville Campground,NH,FS,White Mountain National Forest,43.941944,-71.509167,True,reservable,29,False,False,False,True,False,30,False,https://www.recreation.gov/camping/campgrounds/232179,
232180,Grindstone,VA,FS,George Washington & Jefferson National Forest,36.686944,-81.541111,True,reservable,136,True,True,False,True,True,110,False,https://www.recreation.gov/camping/campgrounds/232180,
232181,Carter Lake,OR,FS,Siuslaw National Forest,43.856667,-124.146111,True,reservable,21,False,False,False,False,True,30,False,https://www.recreation.gov/camping/campgrounds/232181,
232182,Driftwood,OR,FS,Siuslaw National Forest,43.883889,-124.143056,True,reservable,106,False,False,False,True,True,61,False,https://www.recreation.gov/camping/campgrounds/232182,
232183,Horsfall,OR,FS,Siuslaw National Forest,43.445833,-124.244444,True,reservable,105,False,False,False,True,True,52,False,https://www.recreation.gov/camping/campgrounds/232183,
232184,Wild Mare Horse Camp,OR,FS,Siuslaw National Forest,43.451164,-124.266144,True,reservable,15,False,False,False,True,True,61,False,https://www.recreation.gov/camping/campgrounds/232184,
232185,Hope Valley,CA,FS,Humboldt-Toiyabe National Forest Headquarters,38.897278,-119.930125,True,partly,21,False,False,False,True,True,45,False,https://www.recreation.gov/camping/campgrounds/232185,
232186,Mount Rose,NV,FS,Humboldt-Toiyabe National Forest Headquarters,39.312278,-119.897361,True,partly,26,False,True,True,True,True,55,False,https://www.recreation.gov/camping/campgrounds/232186,
232187,Silver Creek,CA,FS,Humboldt-Toiyabe National Forest Headquarters,38.588972,-119.787167,True,partly,22,False,False,False,False,False,51,False,https://www.recreation.gov/camping/campgrounds/232187,
232188,Whiteface Reservoir,MN,FS,Superior National Forest,47.332778,-92.143889,True,partly,71,True,False,False,True,True,50,False,https://www.recreation.gov/camping/campgrounds/232188,
232189,Cadotte Lake,MN,FS,Superior National Forest,47.380556,-91.916389,True,partly,29,False,False,False,True,True,45,False,https://www.recreation.gov/camping/campgrounds/232189,
232190,Aspen,AZ,FS,Apache-Sitgreaves National Forest,34.326667,-110.945833,True,partly,136,False,False,False,True,True,69,False,https://www.recreation.gov/camping/campgrounds/232190,
232191,Benny Creek Group Area,AZ,FS,Apache-Sitgreaves National Forest,34.044167,-109.448611,True,reservable,10,False,False,False,True,False,35,False,https://www.recreation.gov/camping/campgrounds/232191,
232192,Brookchar,AZ,FS,Apache-Sitgreaves National Forest,33.875556,-109.413056,True,reservable,13,False,False,False,True,False,,False,https://www.recreation.gov/camping/campgrounds/232192,
232193,Canyon Point,AZ,FS,Apache-Sitgreaves National Forest,34.323333,-110.826667,True,reservable,106,True,False,False,True,True,99,False,https://www.recreation.gov/camping/campgrounds/232193,
232194,Cave Spring,AZ,FS,Coconino National Forest Recreation,34.996389,-111.739167,True,reservable,84,False,False,False,True,True,30,False,https://www.recreation.gov/camping/campgrounds/232194,
232195,Cutthroat,AZ,FS,Apache-Sitgreaves National Forest,33.872222,-109.418333,True,reservable,18,False,False,False,True,False,,False,https://www.recreation.gov/camping/campgrounds/232195,
232196,Grayling,AZ,FS,Apache-Sitgreaves National Forest,33.873056,-109.413056,True,reservable,24,False,False,False,True,False,45,False,https://www.recreation.gov/camping/campgrounds/232196,
232197,Hoyer,AZ,FS,Apache-Sitgreaves National Forest,34.043333,-109.458611,True,reservable,91,False,False,False,False,True,45,False,https://www.recreation.gov/camping/campgrounds/232197,
232199,Luby Bay,ID,FS,Idaho Panhandle National Forests,48.540278,-116.925278,True,reservable,56,False,False,False,True,True,65,False,https://www.recreation.gov/camping/campgrounds/232199,
232200,Rainbow,AZ,FS,Apache-Sitgreaves National Forest,33.876389,-109.403889,True,reservable,166,False,False,False,True,False,180,False,https://www.recreation.gov/camping/campgrounds/232200,
232201,Reeder Bay,ID,FS,Idaho Panhandle National Forests,48.625200,-116.891881,True,reservable,37,False,False,False,True,True,99,False,https://www.recreation.gov/camping/campgrounds/232201,
232202,Sam Owen,ID,FS,Idaho Panhandle National Forests,48.216667,-116.283056,True,reservable,82,False,False,False,True,True,60,False,https://www.recreation.gov/camping/campgrounds/232202,
232203,Spillway,AZ,FS,Apache-Sitgreaves National Forest,34.331944,-110.936389,True,reservable,28,False,False,False,True,True,45,False,https://www.recreation.gov/camping/campgrounds/232203,
232204,Winn,AZ,FS,Apache-Sitgreaves National Forest,33.965278,-109.484167,True,reservable,64,False,False,False,True,False,99,False,https://www.recreation.gov/camping/campgrounds/232204,
232205,Woods Canyon Lake Group,AZ,FS,Apache-Sitgreaves National Forest,34.328611,-110.939167,True,reservable,1,False,False,False,True,True,99,False,https://www.recreation.gov/camping/campgrounds/232205,
232206,Playground Group,AZ,FS,Prescott National Forest,34.698333,-112.136111,True,reservable,1,False,False,False,True,True,40,False,https://www.recreation.gov/camping/campgrounds/232206,
232208,Turney Gulch Group,AZ,FS,Prescott National Forest,34.173889,-112.285000,True,reservable,1,False,False,False,False,False,35,False,https://www.recreation.gov/camping/campgrounds/232208,
232209,Upper Wolf Creek Group,AZ,FS,Prescott National Forest,34.455278,-112.453333,True,reservable,1,False,False,False,True,True,35,False,https://www.recreation.gov/camping/campgrounds/232209,
232210,Alpine North Loop,WY,FS,Caribou-Targhee National Forest,43.196389,-111.041111,True,reservable,19,False,False,False,False,True,60,False,https://www.recreation.gov/camping/campgrounds/232210,
232211,Big Elk,ID,FS,Caribou-Targhee National Forest,43.322500,-111.116111,True,partly,3,False,False,False,False,True,50,False,https://www.recreation.gov/camping/campgrounds/232211,
232212,Falls Campground,ID,FS,Caribou-Targhee National Forest,43.432500,-111.362500,True,reservable,25,False,False,False,False,True,120,False,https://www.recreation.gov/camping/campgrounds/232212,
232213,Russian River,AK,FS,Chugach National Forest,60.483514,-149.973486,True,reservable,83,False,False,False,False,False,100,False,https://www.recreation.gov/camping/campgrounds/232213,
232214,Florida Campground,CO,FS,San Juan National Forest,37.450000,-107.666389,True,partly,20,False,False,False,True,True,40,False,https://www.recreation.gov/camping/campgrounds/232214,
232215,Indian Boundary,TN,FS,Cherokee National Forest,35.401667,-84.107222,True,reservable,88,True,False,False,True,True,26,False,https://www.recreation.gov/camping/campgrounds/232215,
232216,Mcnabb Creek Group,TN,FS,Cherokee National Forest,35.328333,-84.128889,True,reservable,1,False,False,False,True,True,35,False,https://www.recreation.gov/camping/campgrounds/232216,
232217,Dog Creek,ID,FS,Boise National Forest,43.529167,-115.304167,True,partly,13,False,False,False,True,True,40,False,https://www.recreation.gov/camping/campgrounds/232217,
232218,Shafer Butte,ID,FS,Boise National Forest,43.783056,-116.084167,True,partly,9,False,False,False,True,True,,False,https://www.recreation.gov/camping/campgrounds/232218,
232219,Buffalo (Idaho),ID,FS,Caribou-Targhee National Forest,44.426389,-111.368889,True,reservable,50,True,False,False,True,True,60,False,https://www.recreation.gov/camping/campgrounds/232219,
232220,Heaton Bay,CO,FS,White River National Forest,39.605000,-106.077778,True,partly,87,True,True,False,True,True,40,False,https://www.recreation.gov/camping/campgrounds/232220,
232221,Peak One,CO,FS,White River National Forest,39.584722,-106.069444,True,reservable,115,False,False,False,True,False,99,False,https://www.recreation.gov/camping/campgrounds/232221,
232222,Riverside,ID,FS,Caribou-Targhee National Forest,44.266389,-111.458056,True,reservable,58,False,False,False,True,True,40,False,https://www.recreation.gov/camping/campgrounds/232222,
232223,Warm River,ID,FS,Caribou-Targhee National Forest,44.120000,-111.313611,True,reservable,37,True,True,False,False,False,45,False,https://www.recreation.gov/camping/campgrounds/232223,
232224,Windy Point Group,CO,FS,White River National Forest,39.607778,-106.044444,True,reservable,2,False,False,False,True,False,45,False,https://www.recreation.gov/camping/campgrounds/232224,
232225,Balsam,UT,FS,Uinta-Wasatch-Cache National Forest,40.197778,-111.401389,True,reservable,43,False,False,False,True,True,35,False,https://www.recreation.gov/camping/campgrounds/232225,
232226,Bear Canyon,UT,FS,Uinta-Wasatch-Cache National Forest,39.787500,-111.729722,True,reservable,16,False,False,False,True,True,99,False,https://www.recreation.gov/camping/campgrounds/232226,
232227,Blackhawk,UT,FS,Uinta-Wasatch-Cache National Forest,39.893611,-111.628333,True,reservable,47,False,False,False,True,False,45,False,https://www.recreation.gov/camping/campgrounds/232227,
232228,Payson Lakes,UT,FS,Uinta-Wasatch-Cache National Forest,39.929722,-111.641944,True,reservable,146,False,False,False,True,True,71,False,https://www.recreation.gov/camping/campgrounds/232228,
232229,Cherry,UT,FS,Uinta-Wasatch-Cache National Forest,40.168889,-111.475278,True,reservable,22,False,False,False,True,True,48,False,https://www.recreation.gov/camping/campgrounds/232229,
232230,Granite Flat (Utah),UT,FS,Uinta-Wasatch-Cache National Forest,40.487778,-111.651667,True,reservable,59,False,False,False,True,True,74,False,https://www.recreation.gov/camping/campgrounds/232230,
232231,Ponderosa Uinta,UT,FS,Uinta-Wasatch-Cache National Forest,39.766111,-111.712222,True,reservable,38,False,True,False,True,True,110,False,https://www.recreation.gov/camping/campgrounds/232231,
232232,Tinney Flat,UT,FS,Uinta-Wasatch-Cache National Forest,39.900556,-111.727500,True,reservable,25,False,False,False,True,True,99,False,https://www.recreation.gov/camping/campgrounds/232232,
232233,Whiting,UT,FS,Uinta-Wasatch-Cache National Forest,40.131667,-111.526944,True,reservable,52,False,False,False,True,True,45,False,https://www.recreation.gov/camping/campgrounds/232233,
232234,Hayward Flat,CA,FS,Shasta-Trinity National Forest,40.874444,-122.769167,True,reservable,109,False,False,False,True,True,45,False,https://www.recreation.gov/camping/campgrounds/232234,
232235,Tannery,CA,FS,Shasta-Trinity National Forest,40.836667,-122.848056,True,reservable,90,False,False,False,True,False,45,False,https://www.recreation.gov/camping/campgrounds/232235,
232236,Big Pine Canyon,CA,FS,Inyo National Forest,37.128333,-118.422222,True,reservable,2,False,False,False,True,False,35,False,https://www.recreation.gov/camping/campgrounds/232236,
232237,Bishop Park Group,CA,FS,Inyo National Forest,37.243889,-118.593333,True,reservable,1,False,False,False,True,False,22,False,https://www.recreation.gov/camping/campgrounds/232237,
232238,Mcgee Creek,CA,FS,Inyo National Forest,37.564444,-118.784722,True,reservable,28,False,False,False,True,True,35,False,https://www.recreation.gov/camping/campgrounds/232238,
232239,Rock Creek Lake Group Camp,CA,FS,Inyo National Forest,37.453822,-118.739014,True,reservable,1,False,False,False,True,True,,False,https://www.recreation.gov/camping/campgrounds/232239,
232240,Table Mountain (Inyo),CA,FS,Inyo National Forest,37.208056,-118.568333,True,reservable,1,False,False,False,True,False,,False,https://www.recreation.gov/camping/campgrounds/232240,
232241,Tuff Campground,CA,FS,Inyo National Forest,37.562500,-118.664167,True,reservable,34,False,False,False,True,True,45,False,https://www.recreation.gov/camping/campgrounds/232241,
232242,Upper Sage Flat,CA,FS,Inyo National Forest,37.125833,-118.433889,True,reservable,21,False,False,False,True,False,35,False,https://www.recreation.gov/camping/campgrounds/232242,
232244,Pine Valley Recreation Area,UT,FS,Dixie National Forest,37.376667,-113.466667,True,reservable,69,True,False,False,True,True,125,False,https://www.recreation.gov/camping/campgrounds/232244,
232245,Grassy Flat Campground,CA,FS,Six Rivers National Forest,41.856389,-123.888889,True,partly,19,False,False,False,True,True,40,False,https://www.recreation.gov/camping/campgrounds/232245,
232246,Almanor,CA,FS,Lassen National Forest,40.216944,-121.167778,True,partly,55,False,False,False,True,True,70,False,https://www.recreation.gov/camping/campgrounds/232246,
232247,Eagle Campground,CA,FS,Lassen National Forest,40.547850,-120.783056,True,reservable,51,True,True,True,True,True,60,False,https://www.recreation.gov/camping/campgrounds/232247,
232248,Hat Creek,CA,FS,Lassen National Forest,40.667778,-121.445556,True,partly,79,False,False,False,False,False,45,False,https://www.recreation.gov/camping/campgrounds/232248,
232249,Hanna Flat,CA,FS,San Bernardino National Forest,34.287924,-116.974157,True,partly,67,False,False,False,True,True,28,False,https://www.recreation.gov/camping/campgrounds/232249,
232250,Serrano,CA,FS,San Bernardino National Forest,34.262663,-116.911628,True,reservable,116,True,True,True,True,True,40,False,https://www.recreation.gov/camping/campgrounds/232250,
232251,Rexford Bench,MT,FS,Kootenai National Forest,48.899514,-115.157631,True,partly,54,False,False,False,True,True,50,False,https://www.recreation.gov/camping/campgrounds/232251,
232252,Big Meadows Reservoir Campground (South Central Co),CO,FS,Rio Grande National Forest,37.538056,-106.796111,True,reservable,47,False,False,False,True,True,60,False,https://www.recreation.gov/camping/campgrounds/232252,
232253,Joes Valley Reservoir,UT,FS,Manti-La Sal National Forest,39.295100,-111.292300,True,reservable,62,False,False,False,True,True,99,False,https://www.recreation.gov/camping/campgrounds/232253,
232254,Pinecrest,CA,FS,Stanislaus National Forest,38.190833,-119.997222,True,reservable,196,False,False,False,True,True,48,False,https://www.recreation.gov/camping/campgrounds/232254,
232255,Choctaw Lake,MS,FS,National Forests in Mississippi,33.271667,-89.143611,True,partly,25,True,True,False,True,True,55,False,https://www.recreation.gov/camping/campgrounds/232255,
232256,Davis Lake Campground,MS,FS,National Forests in Mississippi,34.047222,-88.938889,True,reservable,29,True,True,False,True,False,45,False,https://www.recreation.gov/camping/campgrounds/232256,
232257,Craigs Creek Group Area,KY,FS,Daniel Boone National Forest,36.991667,-84.258333,True,reservable,4,False,False,False,True,True,20,False,https://www.recreation.gov/camping/campgrounds/232257,
232258,Grove,KY,FS,Daniel Boone National Forest,36.941667,-84.216667,True,reservable,99,True,True,False,True,False,50,False,https://www.recreation.gov/camping/campgrounds/232258,
232259,Holly Bay,KY,FS,Daniel Boone National Forest,36.979167,-84.266667,True,partly,138,True,True,True,True,True,50,False,https://www.recreation.gov/camping/campgrounds/232259,
232260,Big Meadow,CA,FS,Stanislaus National Forest,38.416389,-120.105000,True,reservable,137,False,False,False,True,True,56,False,https://www.recreation.gov/camping/campgrounds/232260,
232261,Hampshire Rocks,CA,FS,Tahoe National Forest,39.310768,-120.500006,True,reservable,33,False,False,False,True,True,45,False,https://www.recreation.gov/camping/campgrounds/232261,
232262,Pipi Campground,CA,FS,Eldorado National Forest,38.573611,-120.437500,True,reservable,73,False,False,False,True,True,35,False,https://www.recreation.gov/camping/campgrounds/232262,
232263,Silver Lake East- Eldorado,CA,FS,Eldorado National Forest,38.675000,-119.887500,True,reservable,66,False,False,False,True,True,55,False,https://www.recreation.gov/camping/campgrounds/232263,
232264,Tunnel Mills II,CA,FS,Tahoe National Forest,39.252156,-120.651718,True,reservable,2,False,False,False,True,False,30,False,https://www.recreation.gov/camping/campgrounds/232264,
232265,Hallsted,CA,FS,Plumas National Forest,40.017500,-121.073056,True,reservable,20,True,False,False,True,True,54,False,https://www.recreation.gov/camping/campgrounds/232265,
232266,Hutchins,CA,FS,Plumas National Forest,39.883056,-121.199167,True,reservable,3,False,False,False,True,True,27,False,https://www.recreation.gov/camping/campgrounds/232266,
232267,Red Feather California,CA,FS,Plumas National Forest,39.735278,-120.953056,True,partly,59,False,False,False,True,True,20,False,https://www.recreation.gov/camping/campgrounds/232267,
232268,June Lake,CA,FS,Inyo National Forest,37.782138,-119.075254,True,reservable,28,False,False,False,True,True,60,False,https://www.recreation.gov/camping/campgrounds/232268,
232269,Oh Ridge,CA,FS,Inyo National Forest,37.797504,-119.074699,True,reservable,143,False,False,False,True,True,50,False,https://www.recreation.gov/camping/campgrounds/232269,
232270,Pine Glen,CA,FS,Inyo National Forest,37.648911,-118.958014,True,reservable,18,False,False,False,True,True,65,False,https://www.recreation.gov/camping/campgrounds/232270,
232271,Sherwin Creek,CA,FS,Inyo National Forest,37.628937,-118.937878,True,reservable,85,False,False,False,True,True,60,False,https://www.recreation.gov/camping/campgrounds/232271,
232272,Devils Canyon,UT,FS,Manti-La Sal National Forest,37.736708,-109.411443,True,reservable,41,False,False,False,True,True,90,False,https://www.recreation.gov/camping/campgrounds/232272,
232273,Prospector,CO,FS,White River National Forest,39.595833,-106.034444,True,reservable,107,False,False,False,True,True,70,False,https://www.recreation.gov/camping/campgrounds/232273,
232274,Camp Hale Memorial,CO,FS,White River National Forest,39.420278,-106.315000,True,reservable,21,False,False,False,True,False,40,False,https://www.recreation.gov/camping/campgrounds/232274,
232275,Amphitheater,CO,FS,"Grand Mesa, Uncompahgre and Gunnison National Forest",38.022500,-107.661667,True,partly,35,False,False,False,True,False,35,False,https://www.recreation.gov/camping/campgrounds/232275,
232276,Hilltop,NV,FS,Humboldt-Toiyabe National Forest Headquarters,36.309864,-115.606664,True,reservable,38,False,False,False,True,False,35,False,https://www.recreation.gov/camping/campgrounds/232276,
232277,Calamity,ID,FS,Caribou-Targhee National Forest,43.327778,-111.215000,True,reservable,41,False,False,False,True,True,50,False,https://www.recreation.gov/camping/campgrounds/232277,
232278,Burnt Rancheria,CA,FS,Cleveland National Forest,32.861389,-116.416111,True,reservable,124,False,False,False,True,True,99,False,https://www.recreation.gov/camping/campgrounds/232278,
232279,Laguna,CA,FS,Cleveland National Forest,32.887222,-116.446389,True,reservable,97,False,False,False,True,True,50,False,https://www.recreation.gov/camping/campgrounds/232279,
232280,Kelly Dahl,CO,FS,Arapaho & Roosevelt National Forests Pawnee NG,39.932500,-105.497778,True,partly,46,False,False,False,True,False,45,False,https://www.recreation.gov/camping/campgrounds/232280,
232281,Olive Ridge,CO,FS,Arapaho & Roosevelt National Forests Pawnee NG,40.208833,-105.522394,True,reservable,56,True,False,True,True,True,60,False,https://www.recreation.gov/camping/campgrounds/232281,
232282,Pawnee,CO,FS,Arapaho & Roosevelt National Forests Pawnee NG,40.131456,-105.567061,True,reservable,52,False,False,False,True,True,100,False,https://www.recreation.gov/camping/campgrounds/232282,
232283,Fall Lake,MN,FS,Superior National Forest,47.952500,-91.716389,True,partly,66,True,False,False,True,True,40,False,https://www.recreation.gov/camping/campgrounds/232283,
232284,Rose Canyon,AZ,FS,Coronado National Forest,32.395000,-110.691111,True,partly,77,False,False,False,True,True,,False,https://www.recreation.gov/camping/campgrounds/232284,
232285,Showers Point Group Site,AZ,FS,Coronado National Forest,32.408333,-110.720556,True,reservable,3,False,False,False,True,True,,False,https://www.recreation.gov/camping/campgrounds/232285,
232286,Pineknot,CA,FS,San Bernardino National Forest,34.235875,-116.886078,True,reservable,47,False,False,False,True,True,26,False,https://www.recreation.gov/camping/campgrounds/232286,
232287,Big Lake,OR,FS,Willamette National Forest,44.377500,-121.870833,True,partly,56,False,False,False,True,True,78,False,https://www.recreation.gov/camping/campgrounds/232287,
232288,Cold Water Cove,OR,FS,Willamette National Forest,44.363889,-121.988889,True,partly,41,False,False,False,True,True,99,False,https://www.recreation.gov/camping/campgrounds/232288,
232289,Little Elden Springs Horsecamp,AZ,FS,Coconino National Forest Recreation,35.281149,-111.576211,True,reservable,15,False,False,False,True,True,40,False,https://www.recreation.gov/camping/campgrounds/232289,
232290,Gurnsey Creek,CA,FS,Lassen National Forest,40.308889,-121.426667,True,partly,54,False,False,False,False,False,99,False,https://www.recreation.gov/camping/campgrounds/232290,
232293,Pioneer Trail,CA,FS,Stanislaus National Forest,38.187500,-119.987500,True,reservable,3,False,False,False,True,True,40,False,https://www.recreation.gov/camping/campgrounds/232293,
232294,Silver Dollar,CO,FS,Pike and San Isabel National Forests & Cimarron and Comanche National Grasslands,39.262222,-106.352778,True,reservable,46,False,False,False,True,False,30,False,https://www.recreation.gov/camping/campgrounds/232294,
